visitNumber,visitId,visitStart,date,hits1,newVisits,timeOnSite,transactionRevenue,referralPath,browser,deviceCategory,isMobile,city,country,region,pageTitle,fullVisitorId,channelGrouping,socialEngagementType
2.0,1486945755.0,00:29:15,02/12/2017,1,0,0,0,,Chrome,desktop,false,not available in demo dataset,United States,North America,Home,5.37814E+18,Direct,Not Socially Engaged
1.0,1486908616.0,14:10:16,02/12/2017,1,1,0,0,,Chrome,desktop,false,(not set),United States,North America,Home,3.56554E+17,Direct,Not Socially Engaged
1.0,1486953634.0,02:40:34,02/12/2017,1,1,0,0,,Chrome,desktop,false,not available in demo dataset,United States,North America,Home,5.62786E+18,Affiliates,Not Socially Engaged
2.0,1486893447.0,09:57:27,02/12/2017,1,0,0,0,,Safari,mobile,true,not available in demo dataset,Spain,EMEA,Home,6.80255E+18,Paid Search,Not Socially Engaged
2.0,1472934153.0,20:22:33,09/03/2016,1,0,0,0,/od/Things-To-Do-in-Silicon-Valley/fl/How-To-Visit-the-Googleplex-the-Google-Head-Office-in-Mountain-View.htm,Safari,mobile,true,San Francisco,United States,North America,Home,7.30925E+17,Referral,Not Socially Engaged
1.0,1472941837.0,22:30:37,09/03/2016,1,1,0,0,,Safari,mobile,true,not available in demo dataset,United States,North America,Home,6.83054E+18,Direct,Not Socially Engaged
1.0,1472909085.0,13:24:45,09/03/2016,1,1,0,0,,Safari,mobile,true,not available in demo dataset,Japan,APAC,Home,3.72568E+18,Organic Search,Not Socially Engaged
73.0,1486916949.0,16:29:09,02/12/2017,1,0,0,0,,Safari,desktop,false,not available in demo dataset,United States,North America,Home,3.04113E+18,Display,Not Socially Engaged
4.0,1486970329.0,07:18:49,02/12/2017,1,0,0,0,,Safari,desktop,false,not available in demo dataset,France,EMEA,Home,1.53164E+18,Direct,Not Socially Engaged
2.0,1500765054.0,23:10:54,07/22/2017,1,0,0,0,/analytics/web/,Chrome,desktop,false,London,Canada,North America,Home,4.31605E+18,Referral,Not Socially Engaged
1.0,1500722463.0,11:21:03,07/22/2017,1,1,0,0,,Chrome,mobile,true,(not set),India,APAC,Home,9.54585E+18,Paid Search,Not Socially Engaged
17.0,1500718043.0,10:07:23,07/22/2017,1,0,0,0,/analytics/web/,Chrome,desktop,false,not available in demo dataset,Japan,APAC,Home,5.98902E+17,Referral,Not Socially Engaged
1.0,1500746578.0,18:02:58,07/22/2017,1,1,0,0,/,Chrome,desktop,false,San Jose,United States,,Home,2.35467E+17,Referral,Not Socially Engaged
2.0,1500786150.0,05:02:30,07/22/2017,1,0,0,0,,Safari,tablet,true,not available in demo dataset,United States,North America,Home,1.62135E+18,Direct,Not Socially Engaged
1.0,1500752292.0,19:38:12,07/22/2017,1,1,0,0,,Chrome,desktop,false,not available in demo dataset,Peru,,Home,1.50573E+18,Direct,Not Socially Engaged
1.0,1472951181.0,01:06:21,09/03/2016,1,1,0,0,,Chrome,desktop,false,not available in demo dataset,United States,North America,Home,1.50663E+18,Organic Search,Not Socially Engaged
1.0,1472914921.0,15:02:01,09/03/2016,1,1,0,0,,Chrome,desktop,false,not available in demo dataset,Russia,EMEA,Home,1.52022E+18,Affiliates,Not Socially Engaged
1.0,1472921917.0,16:58:37,09/03/2016,1,1,0,0,,Chrome,desktop,false,not available in demo dataset,United States,North America,Home,6.5814E+18,Affiliates,Not Socially Engaged
1.0,1486931005.0,20:23:25,02/12/2017,1,1,0,0,,Chrome,desktop,false,not available in demo dataset,Israel,,Home,9.76085E+17,Affiliates,Not Socially Engaged
1.0,1486931577.0,20:32:57,02/12/2017,1,1,0,0,,Chrome,desktop,false,not available in demo dataset,United States,North America,Home,5.37814E+18,Direct,Not Socially Engaged
3.0,1500725949.0,12:19:09,07/22/2017,1,0,0,0,,Chrome,desktop,false,not available in demo dataset,Japan,APAC,Home,7.64587E+16,Direct,Not Socially Engaged
1.0,1472932780.0,19:59:40,09/03/2016,1,1,0,0,,Chrome,desktop,false,London,United Kingdom,EMEA,Home,9.00248E+18,Affiliates,Not Socially Engaged
1.0,1486927684.0,19:28:04,02/12/2017,1,1,0,0,,Safari,mobile,true,Los Angeles,United States,North America,Home,7.19616E+18,Direct,Not Socially Engaged
1.0,1486932214.0,20:43:34,02/12/2017,1,1,0,0,,Firefox,desktop,false,not available in demo dataset,Czechia,,Home,1.52555E+18,Organic Search,Not Socially Engaged
1.0,1500734412.0,14:40:12,07/22/2017,1,1,0,0,,Chrome,desktop,false,not available in demo dataset,Japan,APAC,Home,2.0763E+18,Affiliates,Not Socially Engaged
1.0,1500743820.0,17:17:00,07/22/2017,1,1,0,0,,Chrome,desktop,false,La Victoria,Peru,,Home,4.68305E+18,Direct,Not Socially Engaged
1.0,1472963624.0,04:33:44,09/03/2016,1,1,0,0,,Chrome,desktop,false,(not set),United States,North America,Home,7.30187E+18,Direct,Not Socially Engaged
1.0,1472903134.0,11:45:34,09/03/2016,1,1,0,0,,Firefox,desktop,false,Montreal,Canada,North America,Home,9.26551E+17,Display,Not Socially Engaged
1.0,1472941091.0,22:18:11,09/03/2016,1,1,0,0,,Internet Explorer,desktop,false,not available in demo dataset,Canada,North America,Home,8.91002E+17,Direct,Not Socially Engaged
3.0,1472908741.0,13:19:01,09/03/2016,1,0,0,0,,Chrome,desktop,false,not available in demo dataset,United States,North America,Home,9.04807E+18,Direct,Not Socially Engaged
1.0,1486894606.0,10:16:46,02/12/2017,1,1,0,0,,Chrome,mobile,true,not available in demo dataset,Italy,EMEA,Home,8.6472E+18,Organic Search,Not Socially Engaged
1.0,1486940150.0,22:55:50,02/12/2017,1,1,0,0,,Internet Explorer,desktop,false,Sydney,Australia,APAC,Home,9.0338E+18,Direct,Not Socially Engaged
1.0,1486916518.0,16:21:58,02/12/2017,1,1,0,0,,Safari,mobile,true,not available in demo dataset,Spain,EMEA,Home,6.67052E+15,Organic Search,Not Socially Engaged
2.0,1486936732.0,21:58:52,02/12/2017,1,0,0,0,,Safari,mobile,true,not available in demo dataset,United States,North America,Home,3.00937E+18,Organic Search,Not Socially Engaged
1.0,1500739519.0,16:05:19,07/22/2017,1,1,0,0,/permissions/using-the-logo.html,Chrome,desktop,false,not available in demo dataset,Japan,APAC,Home,2.52558E+18,Referral,Not Socially Engaged
1.0,1500745591.0,17:46:31,07/22/2017,1,1,0,0,,Chrome,mobile,true,not available in demo dataset,Canada,North America,Home,7.70492E+18,Organic Search,Not Socially Engaged
1.0,1500743887.0,17:18:07,07/22/2017,1,1,0,0,/analytics/web/,Chrome,desktop,false,not available in demo dataset,United States,North America,Home,9.08326E+18,Referral,Not Socially Engaged
2.0,1500776565.0,02:22:45,07/22/2017,1,0,0,0,/,Firefox,desktop,false,London,Canada,North America,Home,3.0051E+16,Referral,Not Socially Engaged
1.0,1472964477.0,04:47:57,09/03/2016,1,1,0,0,,Chrome,mobile,true,(not set),United States,North America,Home,4.70912E+18,Direct,Not Socially Engaged
1.0,1472937786.0,21:23:06,09/03/2016,1,1,0,0,,Chrome,tablet,true,not available in demo dataset,Canada,North America,Home,1.58815E+18,Direct,Not Socially Engaged
2.0,1486958650.0,04:04:10,02/12/2017,1,0,0,0,,Chrome,desktop,false,Mumbai,India,APAC,Home,2.13036E+18,Affiliates,Not Socially Engaged
1.0,1486902363.0,12:26:03,02/12/2017,1,1,0,0,,Internet Explorer,desktop,false,not available in demo dataset,Romania,,Home,4.89279E+18,Organic Search,Not Socially Engaged
1.0,1500769400.0,00:23:20,07/22/2017,1,1,0,0,/analytics/web/,Chrome,tablet,true,Hong Kong,Hong Kong,,Home,2.56452E+17,Referral,Not Socially Engaged
2.0,1472947329.0,00:02:09,09/03/2016,1,0,0,0,,Chrome,desktop,false,Sunnyvale,United States,North America,Home,8.0107E+17,Organic Search,Not Socially Engaged
1.0,1472930164.0,19:16:04,09/03/2016,1,1,0,0,,Safari,desktop,false,Ashburn,United States,North America,Home,3.39105E+18,Direct,Not Socially Engaged
1.0,1472921091.0,16:44:51,09/03/2016,1,1,0,0,,Chrome,mobile,true,not available in demo dataset,Denmark,,Home,6.5728E+18,Organic Search,Not Socially Engaged
3.0,1472906622.0,12:43:42,09/03/2016,1,0,0,0,,Safari,desktop,false,(not set),Taiwan,APAC,Home,7.47149E+18,Affiliates,Not Socially Engaged
1.0,1472903399.0,11:49:59,09/03/2016,1,1,0,0,,Safari,desktop,false,not available in demo dataset,Philippines,,Home,5.14009E+18,Direct,Not Socially Engaged
1.0,1486890082.0,09:01:22,02/12/2017,1,1,0,0,,Chrome,mobile,true,not available in demo dataset,United States,North America,Home,4.33647E+18,Direct,Not Socially Engaged
1.0,1486955573.0,03:12:53,02/12/2017,1,1,0,0,,Chrome,desktop,false,not available in demo dataset,United States,North America,Home,1.72575E+18,Affiliates,Not Socially Engaged
2.0,1486936699.0,21:58:19,02/12/2017,1,0,0,0,,Chrome,desktop,false,not available in demo dataset,Philippines,,Home,5.61918E+17,Direct,Not Socially Engaged
1.0,1500743068.0,17:04:28,07/22/2017,1,1,0,0,,Chrome,desktop,false,Bogota,Colombia,,Home,7.9207E+18,Direct,Not Socially Engaged
1.0,1500729493.0,13:18:13,07/22/2017,1,1,0,0,,Safari,mobile,true,not available in demo dataset,South Korea,,Home,7.96309E+18,Direct,Not Socially Engaged
1.0,1472958756.0,03:12:36,09/03/2016,1,1,0,0,,Chrome,tablet,true,not available in demo dataset,Argentina,South America,Home,6.91899E+16,Organic Search,Not Socially Engaged
1.0,1486946604.0,00:43:24,02/12/2017,1,1,0,0,,Chrome,mobile,true,San Francisco,United States,North America,Home,5.61336E+18,Direct,Not Socially Engaged
1.0,1500772077.0,01:07:57,07/22/2017,1,1,0,0,/permissions/using-the-logo.html,Firefox,desktop,false,not available in demo dataset,United States,North America,Home,1.60943E+16,Referral,Not Socially Engaged
3.0,1500745048.0,17:37:28,07/22/2017,1,0,0,0,,Safari,desktop,false,not available in demo dataset,Canada,North America,Home,9.87061E+18,Affiliates,Not Socially Engaged
1.0,1500708789.0,07:33:09,07/22/2017,1,1,0,0,,Safari,desktop,false,(not set),United States,North America,Home,4.7427E+19,Direct,Not Socially Engaged
60.0,1472950149.0,00:49:09,09/03/2016,1,0,0,0,,Chrome,desktop,false,not available in demo dataset,United States,North America,Home,9.49719E+17,Direct,Not Socially Engaged
1.0,1486947840.0,01:04:00,02/12/2017,1,1,0,0,/,Chrome,desktop,false,San Francisco,United States,North America,Home,9.53463E+18,Referral,Not Socially Engaged
1.0,1486894469.0,10:14:29,02/12/2017,1,1,0,0,,Chrome,mobile,true,not available in demo dataset,Germany,EMEA,Home,9.61379E+18,Organic Search,Not Socially Engaged
2.0,1486902638.0,12:30:38,02/12/2017,1,0,0,0,,Chrome,mobile,true,not available in demo dataset,India,APAC,Home,8.88124E+17,Organic Search,Not Socially Engaged
2.0,1500745967.0,17:52:47,07/22/2017,1,0,0,0,,Chrome,desktop,false,Bogota,Colombia,,Home,5.8928E+18,Direct,Not Socially Engaged
1.0,1472901970.0,11:26:10,09/03/2016,1,1,0,0,,Firefox,desktop,false,San Francisco,United States,North America,Home,3.77099E+18,Display,Not Socially Engaged
1.0,1472891476.0,08:31:16,09/03/2016,1,1,0,0,,Chrome,desktop,false,not available in demo dataset,India,APAC,Home,5.01186E+17,Affiliates,Not Socially Engaged
1.0,1486909107.0,14:18:27,02/12/2017,1,1,0,0,,Chrome,desktop,false,not available in demo dataset,Russia,EMEA,Home,3.83802E+18,Affiliates,Not Socially Engaged
1.0,1486887565.0,08:19:25,02/12/2017,1,1,0,0,/permissions/using-the-logo.html,Chrome,desktop,false,not available in demo dataset,United States,North America,Home,4.69314E+18,Referral,Not Socially Engaged
1.0,1486897091.0,10:58:11,02/12/2017,1,1,0,0,,Internet Explorer,desktop,false,Sydney,Australia,APAC,Home,8.48814E+18,Direct,Not Socially Engaged
1.0,1486932422.0,20:47:02,02/12/2017,1,1,0,0,,Chrome,mobile,true,not available in demo dataset,United States,North America,Home,3.74784E+18,Direct,Not Socially Engaged
1.0,1500790924.0,06:22:04,07/22/2017,1,1,0,0,,Safari,desktop,false,not available in demo dataset,United States,North America,Home,4.48552E+18,Organic Search,Not Socially Engaged
1.0,1500737956.0,15:39:16,07/22/2017,1,1,0,0,,Safari,mobile,true,not available in demo dataset,United States,North America,Home,9.56805E+18,Direct,Not Socially Engaged
1.0,1500770604.0,00:43:24,07/22/2017,1,1,0,0,/,Chrome,desktop,false,not available in demo dataset,United States,North America,Home,8.50989E+18,Referral,Not Socially Engaged
1.0,1500753411.0,19:56:51,07/22/2017,1,1,0,0,,0,desktop,false,Bengaluru,India,APAC,Home,5.32719E+18,Direct,Not Socially Engaged
1.0,1472955817.0,02:23:37,09/03/2016,1,1,0,0,,Chrome,desktop,false,Sunnyvale,United States,North America,Home,6.38585E+18,Organic Search,Not Socially Engaged
2.0,1472940484.0,22:08:04,09/03/2016,1,0,0,0,,UC Browser,desktop,false,Jakarta,Indonesia,APAC,Home,3.87447E+18,Organic Search,Not Socially Engaged
1.0,1472961928.0,04:05:28,09/03/2016,1,1,0,0,,Chrome,desktop,false,(not set),Taiwan,APAC,Home,5.96068E+18,Affiliates,Not Socially Engaged
2.0,1486891361.0,09:22:41,02/12/2017,1,0,0,0,,Chrome,tablet,true,not available in demo dataset,Belgium,EMEA,Home,8.60885E+18,Direct,Not Socially Engaged
1.0,1486921624.0,17:47:04,02/12/2017,1,1,0,0,,Safari,mobile,true,not available in demo dataset,Finland,,Home,4.82115E+16,Organic Search,Not Socially Engaged
1.0,1486901668.0,12:14:28,02/12/2017,1,1,0,0,/YKEI_mrn/items/c10b14f9a69ff71b1b7a,Firefox,desktop,false,not available in demo dataset,Japan,APAC,Home,7.84884E+17,Referral,Not Socially Engaged
1.0,1500753396.0,19:56:36,07/22/2017,1,1,0,0,,0,desktop,false,Toronto,Canada,North America,Home,5.22443E+18,Direct,Not Socially Engaged
1.0,1500721158.0,10:59:18,07/22/2017,1,1,0,0,,Chrome,desktop,false,(not set),United States,North America,Home,9.49796E+18,Direct,Not Socially Engaged
1.0,1472889963.0,08:06:03,09/03/2016,1,1,0,0,/sticker/,Chrome,desktop,false,not available in demo dataset,Japan,APAC,Home,9.99565E+18,Referral,Not Socially Engaged
1.0,1472915718.0,15:15:18,09/03/2016,1,1,0,0,,Safari,mobile,true,New York,United States,North America,Home,3.06778E+18,Organic Search,Not Socially Engaged
1.0,1472890251.0,08:10:51,09/03/2016,1,1,0,0,,Safari,desktop,false,Quezon City,Philippines,,Home,2.66459E+18,Direct,Not Socially Engaged
1.0,1486902619.0,12:30:19,02/12/2017,1,1,0,0,,Chrome,mobile,true,not available in demo dataset,Germany,EMEA,Home,9.29384E+17,Organic Search,Not Socially Engaged
1.0,1486900316.0,11:51:56,02/12/2017,1,1,0,0,,Chrome,desktop,false,(not set),Singapore,APAC,Home,9.69676E+18,Direct,Not Socially Engaged
2.0,1486918262.0,16:51:02,02/12/2017,1,0,0,0,,Chrome,desktop,false,Tel Aviv-Yafo,Israel,,Home,3.47874E+18,Direct,Not Socially Engaged
1.0,1500752367.0,19:39:27,07/22/2017,1,1,0,0,,Chrome,desktop,false,La Victoria,Peru,,Home,7.69266E+18,Direct,Not Socially Engaged
1.0,1500771384.0,00:56:24,07/22/2017,1,1,0,0,,Safari,mobile,true,not available in demo dataset,United States,North America,Home,2.84892E+18,Direct,Not Socially Engaged
1.0,1472891596.0,08:33:16,09/03/2016,1,1,0,0,,Safari,tablet,true,not available in demo dataset,United States,North America,Home,9.04071E+18,Organic Search,Not Socially Engaged
10.0,1472941139.0,22:18:59,09/03/2016,1,0,0,0,,Chrome,desktop,false,Mountain View,United States,North America,Home,7.55871E+18,Direct,Not Socially Engaged
1.0,1472960091.0,03:34:51,09/03/2016,1,1,0,0,,Safari,tablet,true,(not set),Taiwan,APAC,Home,6.99527E+18,Affiliates,Not Socially Engaged
2.0,1472939850.0,21:57:30,09/03/2016,1,0,0,0,,Chrome,desktop,false,Mountain View,United States,North America,Home,5.9062E+18,Organic Search,Not Socially Engaged
4.0,1486948913.0,01:21:53,02/12/2017,1,0,0,0,,Chrome,desktop,false,not available in demo dataset,Canada,North America,Home,6.7771E+18,Organic Search,Not Socially Engaged
1.0,1486924830.0,18:40:30,02/12/2017,1,1,0,0,,Firefox,desktop,false,not available in demo dataset,Romania,,Home,8.89345E+18,Affiliates,Not Socially Engaged
1.0,1486910474.0,14:41:14,02/12/2017,1,1,0,0,,Safari,mobile,true,not available in demo dataset,United States,North America,Home,6.14543E+18,Organic Search,Not Socially Engaged
3.0,1486952317.0,02:18:37,02/12/2017,1,0,0,0,,Chrome,mobile,true,New York,United States,North America,Home,2.79179E+18,Organic Search,Not Socially Engaged
2.0,1500747850.0,18:24:10,07/22/2017,1,0,0,0,,Chrome,mobile,true,San Jose,United States,North America,Home,4.33006E+18,Direct,Not Socially Engaged
1.0,1500743097.0,17:04:57,07/22/2017,1,1,0,0,,Chrome,desktop,false,Bogota,Colombia,,Home,5.8928E+18,Direct,Not Socially Engaged
1.0,1500735042.0,14:50:42,07/22/2017,1,1,0,0,/YKEI_mrn/items/c10b14f9a69ff71b1b7a,Chrome,desktop,false,not available in demo dataset,Japan,APAC,Home,4.1314E+18,Referral,Not Socially Engaged
1.0,1472899340.0,10:42:20,09/03/2016,1,1,0,0,/permissions/using-the-logo.html,Chrome,mobile,true,not available in demo dataset,Spain,EMEA,Home,6.20792E+18,Referral,Not Socially Engaged
1.0,1486935840.0,21:44:00,02/12/2017,1,1,0,0,,Chrome,desktop,false,Chicago,United States,North America,Home,6.3059E+16,Affiliates,Not Socially Engaged
1.0,1486901861.0,12:17:41,02/12/2017,1,1,0,0,,Chrome,mobile,true,not available in demo dataset,India,APAC,Home,7.39905E+18,Organic Search,Not Socially Engaged
2.0,1486902050.0,12:20:50,02/12/2017,1,0,0,0,,Safari,desktop,false,not available in demo dataset,India,APAC,Home,7.40037E+16,Organic Search,Not Socially Engaged
1.0,1486923158.0,18:12:38,02/12/2017,1,1,0,0,,Chrome,desktop,false,not available in demo dataset,Sweden,EMEA,Home,7.22271E+18,Organic Search,Not Socially Engaged
2.0,1486940077.0,22:54:37,02/12/2017,1,0,0,0,,Chrome,desktop,false,not available in demo dataset,Sri Lanka,,Home,2.93872E+18,Affiliates,Not Socially Engaged
2.0,1500762927.0,22:35:27,07/22/2017,1,0,0,0,,Safari,mobile,true,Santa Clara,United States,North America,Home,1.08508E+18,Display,Not Socially Engaged
1.0,1500752279.0,19:37:59,07/22/2017,1,1,0,0,,Chrome,desktop,false,La Victoria,Peru,,Home,4.77844E+18,Direct,Not Socially Engaged
1.0,1500764550.0,23:02:30,07/22/2017,1,1,0,0,/,Chrome,desktop,false,not available in demo dataset,United States,North America,Home,3.38653E+18,Referral,Not Socially Engaged
1.0,1472926043.0,18:07:23,09/03/2016,1,1,0,0,,Chrome,desktop,false,not available in demo dataset,United States,North America,Home,8.52843E+18,Affiliates,Not Socially Engaged
1.0,1472889295.0,07:54:55,09/03/2016,1,1,0,0,,Firefox,desktop,false,not available in demo dataset,Australia,APAC,Home,6.46475E+17,Organic Search,Not Socially Engaged
1.0,1486969385.0,07:03:05,02/12/2017,1,1,0,0,,Chrome,desktop,false,Istanbul,Turkey,EMEA,Home,1.5109E+18,Direct,Not Socially Engaged
5.0,1486904347.0,12:59:07,02/12/2017,1,0,0,0,,Safari,tablet,true,not available in demo dataset,United States,North America,Home,1.99472E+18,Direct,Not Socially Engaged
1.0,1500725866.0,12:17:46,07/22/2017,1,1,0,0,,Chrome,desktop,false,(not set),United States,North America,Home,4.69993E+18,Direct,Not Socially Engaged
1.0,1472970176.0,06:22:56,09/03/2016,1,1,0,0,,Chrome,desktop,false,Tel Aviv-Yafo,Israel,,Home,5.29544E+17,Affiliates,Not Socially Engaged
1.0,1486891459.0,09:24:19,02/12/2017,1,1,0,0,,Chrome,desktop,false,not available in demo dataset,Sweden,EMEA,Home,1.04354E+18,Organic Search,Not Socially Engaged
1.0,1486917572.0,16:39:32,02/12/2017,1,1,0,0,,Chrome,mobile,true,Mumbai,India,APAC,Home,1.77311E+18,Direct,Not Socially Engaged
1.0,1486915136.0,15:58:56,02/12/2017,1,1,0,0,,Chrome,desktop,false,not available in demo dataset,Colombia,,Home,6.52512E+16,Organic Search,Not Socially Engaged
3.0,1500709687.0,07:48:07,07/22/2017,1,0,0,0,/analytics/web/,Chrome,desktop,false,not available in demo dataset,Taiwan,APAC,Home,6.14198E+17,Referral,Not Socially Engaged
2.0,1500783647.0,04:20:47,07/22/2017,1,0,0,0,,Safari,mobile,true,San Francisco,United States,North America,Home,1.29038E+18,Display,Not Socially Engaged
